Lat,Long,Existing,Ordinance ,Algorithm
34.0915,-118.31465,802855.4907,630847.1089,678247.3538
34.05368,-118.31467,852068.0133,680836.9672,652596.6258
34.08192,-118.3147,409419.0559,271501.2842,399174.4252
34.10459,-118.31471,453166.7528,313264.4233,444914.1203
34.06357,-118.31472,782188.1046,610913.0258,657955.8497
34.09249,-118.31473,3222555.857,2894769.702,3166861.496
34.09207,-118.31473,406949.165,297319.9609,267812.9992
34.06751,-118.31483,1548222.076,1262162.473,1553236.883
34.08232,-118.31486,413809.1963,303887.0077,301331.19
34.09161,-118.31492,717647.9258,456638.7683,724533.182
34.09205,-118.31497,802195.2569,630207.4971,677597.0717
34.10433,-118.31506,903438.767,730497.2165,805178.5571
34.10373,-118.31507,1888934.558,1357471.815,1882771.84
34.09405,-118.31507,1282901.595,719386.2236,1061429.683
34.09306,-118.31507,805492.1002,633403.2174,680845.5788
34.10455,-118.31508,2232549.889,1744586.852,2044871.378
34.09153,-118.31508,398950.7738,261891.8446,376412.0815
34.10062,-118.31515,612681.9044,255145.1552,411646.236
34.08192,-118.31519,1668215.892,1446680.695,1662631.508
34.09348,-118.31523,402245.9109,264901.0998,379704.1853
34.09306,-118.31523,1197757.23,796184.696,755735.4948
34.09248,-118.31523,718687.816,457632.2861,725570.4037
34.09161,-118.31525,1639100.319,1416147.593,1633462.637
34.07583,-118.31531,742636.8476,480822.0555,749449.5416
34.09306,-118.3154,1825076.643,1538963.945,1758517.662
34.08547,-118.3154,782883.8552,564083.2193,763806.8611
34.09377,-118.31543,806150.1703,634041.6575,681494.4071
34.07652,-118.31548,694417.2167,557464.5465,620219.7257
34.03057,-118.3155,609936.5326,359429.4487,616934.7942
34.1049,-118.31581,757487.4022,621478.6876,666451.145
34.03459,-118.31582,2986479.602,2612036.838,2921319.196
34.0315,-118.31583,1430279.86,1215757.483,1444577.168
34.03201,-118.31587,613535.0252,362502.3057,620534.7165
34.09203,-118.31592,795569.1766,623798.6472,671078.392
34.09149,-118.31592,3365318.616,2832115.273,3334861.031
34.09149,-118.31608,792906.6832,621228.6935,668462.9053
34.03869,-118.31608,1459679.274,1232140.573,1453817.34
34.04596,-118.31609,832765.9073,658622.7522,630203.2728
34.0458,-118.31609,3047810.628,2683976.392,2984864.309
34.04507,-118.31609,534236.0241,192415.407,356587.4632
34.10419,-118.3161,1795105.99,1582078.974,1789811.036
34.04443,-118.3161,1705343.606,1396985.864,1632042.949
34.10473,-118.31613,1808480.379,1596579.128,1803221.477
34.09962,-118.31623,1422097.211,1274553.709,1271807.862
34.09208,-118.31625,1633929.675,1423965.755,1647620.931
34.04269,-118.3164,1657542.083,1066778.024,1632937.921
34.03459,-118.3164,1443897.219,1229417.893,1458171.21
34.0378,-118.31654,664734.1016,457052.7243,646068.0957
34.0673,-118.31655,665811.4289,529153.5978,603161.3908
34.0915,-118.31658,3194303.897,2860066.695,3137337.463
34.03235,-118.31658,564991.0562,432810.4771,503494.9716
34.0475,-118.31667,646985.1032,391629.1395,653980.884
34.07624,-118.31672,1568278.973,1289934.762,1573108.245
34.09248,-118.31674,770321.5378,552357.1806,751256.0276
34.0407,-118.31674,632479.1048,378872.1833,639480.3943
34.09306,-118.31675,585749.736,232076.0532,407950.9139
34.04131,-118.31676,1024499.179,720615.4931,727795.6493
34.04111,-118.31676,1469391.125,1241923.17,1463536.81
34.07876,-118.31678,895707.2961,619084.6853,891217.9921
34.04197,-118.31679,347734.9735,216903.3919,325561.8077
34.03236,-118.31683,649482.1212,443758.4613,630918.8425
34.09306,-118.31691,1543414.786,1255584.362,1548472.872
34.09248,-118.31691,394634.9401,257971.884,372103.9758
34.10081,-118.31696,1434384.071,1288539.652,1285819.109
34.03236,-118.31701,1006021.045,659514.2393,719463.3194
34.09963,-118.31707,408447.0867,270602.9693,398201.3969
34.0915,-118.31707,1044349.551,587451.2113,696284.2707
34.09895,-118.31712,815317.5913,642954.8573,716563.6069
34.10081,-118.31713,744631.9267,482780.9433,751438.0658
34.10013,-118.31713,3249723.34,2928383.408,3195290.521
34.06006,-118.31713,386812.7828,278334.6704,249562.6867
34.09276,-118.31719,583450.5088,230185.1762,405584.1771
34.10455,-118.31723,751000.6536,614791.0483,659775.4005
34.09204,-118.31723,1538538.501,1248941.988,1543640.026
34.1039,-118.31724,870217.7333,647963.7621,864011.3141
34.06792,-118.31728,715040.7615,454152.7062,721932.5743
34.04254,-118.3173,1032306.79,687201.0579,747520.5282
34.0357,-118.31736,1447588.845,1233127.509,1461856.094
34.09207,-118.3174,580751.4282,227980.6258,402814.9742
34.09823,-118.31743,1833337.208,1549060.598,1767310.427
34.03921,-118.31748,3198694.164,2598402.511,3163053.212
34.01852,-118.31748,1364180.787,1149966.256,1378556.641
34.0925,-118.31749,398320.3429,289131.5644,259927.1961
34.03239,-118.3175,512295.7768,177114.7041,335722.3712
33.98015,-118.31756,709910.4499,526105.6703,502017.0451
34.10482,-118.31757,1808480.379,1596579.128,1803221.477
34.09207,-118.31757,1803465.73,1512742.07,1735556.801
34.09302,-118.31758,1387940.016,1236009.432,1257480.725
34.06849,-118.31762,404640.7159,295121.5191,265693.6624
34.06554,-118.31762,707155.4703,446675.569,714065.9518
34.10087,-118.31763,1694548.916,1474464.186,1689016.897
34.10621,-118.31768,2323887.029,1367830.094,1854769.059
34.09896,-118.31778,410554.7559,300765.2158,298217.3167
34.10225,-118.31781,1301889.536,765034.9781,1112867.353
33.9807,-118.31797,519721.5343,335385.6668,502503.8612
33.97835,-118.31799,272285.4406,178274.098,157333.3937
34.04482,-118.31803,356605.8518,250651.8815,223164.6151
34.03843,-118.31805,347905.7894,242853.0445,215774.252
34.04503,-118.31807,519183.6793,245495.0826,246217.8979
34.04449,-118.31807,702730.0298,535940.7084,581169.9583
34.03891,-118.31807,522944.6531,184429.9785,345776.7104
34.04307,-118.31808,348816.8434,217819.8197,326629.7751
34.04294,-118.31808,1475426.838,1248012.868,1469577.517
34.0428,-118.31808,676970.0337,467803.3938,658229.8812
34.04588,-118.31809,642371.4812,387550.6942,649369.6472
34.0456,-118.31809,705606.5913,538609.2375,583916.0423
34.05898,-118.31813,3312394.911,2755871.245,3280188.622
34.10374,-118.3182,625225.0658,342477.2468,367450.8922
34.09638,-118.31829,797561.5283,625723.7193,673037.0118
34.09539,-118.3183,401656.7792,292288.2538,262964.6552
34.09518,-118.3183,1632870.708,1422860.815,1646566.559
34.10637,-118.31833,1828589.373,1618466.097,1823386.721
34.03456,-118.31835,1440196.078,1225701.423,1454476.647
34.26071,-118.31836,889168.0156,666724.5367,882989.0696
34.10046,-118.31847,601111.2707,245021.8767,399495.1718
34.03812,-118.31854,664011.2149,456419.9648,645349.8195
34.04642,-118.31855,686258.0664,476014.8801,667466.5289
34.09974,-118.31856,788129.0515,569004.0903,769049.5274
34.04392,-118.31856,700568.5521,533937.7874,579108.1835
34.03732,-118.3186,1447595.581,1130182.558,1453426.415
34.03301,-118.3186,2973123.816,2596501.799,2907502.818
34.10767,-118.31862,955120.4945,698738.4663,951186.0415
34.0442,-118.31862,349896.9921,218736.2224,327696.3099
34.03457,-118.31869,617118.9241,365574.273,624119.6818
34.09329,-118.31872,879088.9866,712650.9736,684780.2147
34.09301,-118.31872,395298.7673,286283.0077,257189.0159
34.09623,-118.31873,1052322.029,595729.4803,704910.2983
34.09498,-118.31873,788900.0589,617366.9897,664531.1733
34.09398,-118.31873,1074710.387,451255.3111,837264.7889
34.09734,-118.31874,1194827.459,791448.2559,750962.6589
34.04956,-118.31874,715625.4595,547930.1398,593500.1825
34.0942,-118.31876,705566.9234,445176.8235,712480.9548
34.10077,-118.31879,590623.5644,308413.984,332503.1725
34.10013,-118.3188,894162.1585,617123.9376,889660.029
34.09639,-118.31884,712422.9665,451663.4485,719321.1705
34.05756,-118.31885,1565203.774,1352748.604,1579161.664
34.10619,-118.31886,1830223.616,1633089.641,1842791.614
34.05082,-118.31886,836886.8614,547878.8626,813069.3668
33.97482,-118.31888,508863.217,326700.0234,491797.4192
34.04495,-118.31889,591411.9384,457549.639,529372.8617
34.01024,-118.31897,1167874.081,998328.2896,1021547.949
34.02927,-118.31902,556632.1586,425057.7314,495343.3082
34.05633,-118.31904,673547.406,415499.1395,680517.9577
34.10017,-118.31912,1658943.412,1436935.692,1653341.532
34.0509,-118.31917,1725335.628,1420150.872,1653038.608
34.1034,-118.3192,1763087.339,1547546.468,1757710.433
34.04641,-118.31921,1040371.855,695836.087,756246.4309
34.10768,-118.31924,1322263.455,819874.3998,1153890.692
34.04602,-118.31925,684120.0439,474120.7706,665339.9608
34.04502,-118.31925,350975.4128,219652.589,328761.4041
34.04574,-118.31926,683406.6506,473489.2827,664630.4392
34.10021,-118.31927,1658943.412,1436935.692,1653341.532
34.04419,-118.31927,1482783.758,1268630.048,1496977.697
34.10073,-118.31928,1287990.476,731169.2178,1087190.75
34.04009,-118.31928,344116.3968,213848.5944,321991.6742
34.11717,-118.31932,1832037.866,1622229.89,1826845.109
34.09517,-118.31934,705566.9234,445176.8235,712480.9548
34.09342,-118.31935,563087.0396,283048.4651,283823.07
34.09329,-118.31935,393612.4529,284697.4699,255666.0617
34.09315,-118.31935,393274.535,284380.109,255361.3261
34.09188,-118.31935,645927.7789,509732.9827,583307.656
34.09188,-118.31935,3163727.349,2822789.537,3105428.804
34.09707,-118.31936,663686.5445,527068.1659,601035.0278
34.0947,-118.31936,880320.0539,714121.123,686270.6955
34.0939,-118.31936,394961.9415,285966.07,256884.5226
34.09301,-118.31936,776110.9014,605085.815,652014.4026
34.10074,-118.31944,588398.3227,306308.9363,330335.6033
34.10463,-118.31955,1247702.57,882663.9366,928216.357
34.10496,-118.31956,1811067.214,1612289.283,1823769.184
34.10628,-118.31959,458971.9106,319008.076,450748.485
34.106,-118.31959,953899.1984,697010.4965,949952.0736
34.10767,-118.31962,957625.1718,810446.4101,831228.8862
33.9998,-118.31962,286602.454,167412.6748,277006.1515
34.03325,-118.3197,1006021.045,659514.2393,719463.3194
34.03869,-118.31974,507797.3847,236295.4236,237003.9294
34.04475,-118.31975,680549.4959,470962.7629,661789.0404
34.04294,-118.31976,1695120.648,1385219.771,1621324.945
34.04105,-118.31976,670504.7532,462113.4217,651802.8634
34.04279,-118.31977,1460482.998,1146458.014,1466219.443
34.09356,-118.31978,753569.3008,536849.9903,734531.0098
34.09301,-118.31978,385895.0551,250107.551,363392.7665
34.09637,-118.31979,1807387.194,1517479.804,1739718.714
34.09511,-118.31979,1612432.707,1388350.661,1606750.407
34.10767,-118.3198,2205860.677,1762853.49,2050528.018
34.10019,-118.31981,1555565.142,1272268.287,1560512.958
34.09538,-118.31983,579589.179,227036.3339,401625.5529
34.09524,-118.31983,879910.2469,713631.5232,685774.2926
34.10431,-118.3199,743969.2411,607569.1989,670533.2769
34.09994,-118.31991,590686.3662,236176.554,413056.8341
34.10495,-118.31999,1810186.009,1611334.578,1822894.011
33.99987,-118.31999,904098.5203,598153.4697,647551.4618
34.10767,-118.32,2205554.688,1762132.057,2050037.844
34.10652,-118.32006,957015.6058,809653.3019,830455.3486
34.10668,-118.32007,1948845.735,1694860.716,1930248.388
34.10685,-118.32012,918610.1945,745918.0227,820635.4565
34.06051,-118.32016,1737692.423,1161028.739,1714428.204
34.03298,-118.3203,2970130.875,2593026.795,2904407.704
34.03446,-118.32037,341675.2024,237315.202,210539.1055
34.03568,-118.32038,502460.2905,232056.153,232757.8423
34.09273,-118.32041,769318.1779,598590.9144,645386.9428
34.04238,-118.32041,1473163.674,1258901.329,1487379.277
34.093,-118.32042,1597349.258,1385935.574,1611190.405
34.04433,-118.32042,516577.6554,243370.6345,244090.2035
34.03426,-118.3205,514085.6471,178329.908,337402.8271
34.05414,-118.32053,1701937.918,1118226.693,1678046.056
34.10073,-118.32055,1565273.501,1285738.841,1570131.092
34.05134,-118.3206,365545.5521,258746.2225,230856.8146
34.03298,-118.32061,1616350.259,1020627.123,1591149.731
34.10477,-118.32062,647511.6437,287710.4065,458040.3744
34.05475,-118.32064,367640.2964,233996.0787,345254.0612
34.10046,-118.32065,1837789.432,1554519.601,1816452.855
34.04818,-118.32065,354200.2416,222401.3635,331947.9654
34.05812,-118.32068,3301657.654,2740642.673,3269108.616
34.05299,-118.32072,841944.0511,553738.7814,818280.5311
34.11396,-118.32077,920341.6079,747684.577,822403.2605
34.10695,-118.32079,1825908.37,1628396.339,1838507.02
34.10682,-118.32079,895581.8567,673120.7623,889413.5224
34.10669,-118.3208,1635590.908,1387376.997,1639735.263
34.0941,-118.32086,386572.4438,250713.5641,364067.3097
34.09341,-118.32086,1098571.504,760203.3938,820926.6117
34.09201,-118.32086,381129.7674,245860.9674,358650.4519
34.03739,-118.32086,680961.1092,515856.274,560470.23
34.09136,-118.3209,685659.9092,426607.7306,692612.4434
34.05246,-118.32094,2130753.402,1500766.19,1831959.549
34.11001,-118.32095,762989.3451,627170.111,672126.1968
34.10959,-118.32095,1220331.332,908087.2888,967182.1796
34.10945,-118.32095,956710.1921,809256.1464,830067.966
34.11099,-118.32096,3530300.21,3084201.004,3505989.009
34.11044,-118.32096,1509844.098,1375931.411,1373395.563
34.10987,-118.32096,655115.948,295270.1251,466611.0911
34.11147,-118.32097,1321897.586,818826.9714,1153165.017
34.05905,-118.32097,3135626.224,2788780.471,3076143.355
34.05868,-118.32097,381656.3226,273541.9468,244974.1546
34.1085,-118.32099,956710.1921,809256.1464,830067.966
34.10973,-118.321,1219882.999,907505.3514,966613.3567
34.09273,-118.32101,3326077.462,2775392.045,3294313.738
34.11889,-118.32103,656365.1089,296528.3634,468028.7168
34.11199,-118.32104,1636762.365,1389136.432,1640893.894
34.05889,-118.32106,732450.7037,517510.6363,713466.1211
34.05973,-118.32107,384068.6855,275780.6702,247116.5564
34.10072,-118.3211,903171.3801,741753.5244,752696.3095
34.11319,-118.32111,809389.8235,548736.6213,815921.1276
34.05208,-118.32113,702540.7223,490516.6544,683669.276
34.11533,-118.32114,897901.4475,675439.821,891737.1149
34.10835,-118.32116,956404.3572,808858.5894,829680.1738
34.05428,-118.32117,712355.9765,499324.1023,693442.606
34.11676,-118.32119,1511359.381,1377714.042,1375182.453
34.05195,-118.32119,1055518.923,712236.2586,772787.1678
34.11691,-118.32123,954510.6844,697875.1505,950569.8973
34.11507,-118.32123,655741.1751,295899.31,467320.2924
34.1166,-118.32124,1511359.381,1377714.042,1375182.453
34.1163,-118.32124,954205.1512,697442.9908,950261.1957
34.11576,-118.32127,763901.1324,628114.9995,673067.8117
34.10727,-118.32129,1508322.715,1374142.753,1371602.654
34.10712,-118.32129,952671.181,695277.172,948711.371
34.10685,-118.32129,1215165.893,942389.2837,1034586.025
34.09144,-118.32129,378388.3245,243431.0498,355924.57
34.11759,-118.32131,1221672.935,909830.5153,968885.8125
34.11718,-118.32133,1829362.368,1632152.579,1841936.506
34.11343,-118.32133,3530985.627,3085300.527,3506702.389
34.11184,-118.32141,953286.032,696144.5039,949332.5663
34.10999,-118.3215,1822519.911,1611849.116,1817300.021
34.09201,-118.3215,761111.2995,590769.6937,637398.7401
34.09173,-118.3215,685113.7995,426103.819,692067.2341
34.11813,-118.32151,1637540.234,1390306.031,1641663.228
34.09327,-118.32151,643747.6274,507616.3323,581136.7309
34.09188,-118.32152,1084132.032,785942.6324,793162.9202
34.11893,-118.32153,1826859.741,1616579.475,1821652.154
34.10072,-118.32153,823107.4836,650557.0279,724318.2416
34.09244,-118.32154,1581804.423,1356621.793,1576075.792
34.10019,-118.32157,678434.3474,541591.9916,604148.6235
34.05651,-118.32159,556055.4936,208544.3509,377925.929
34.10581,-118.32164,952054.641,694408.5005,948088.4833
34.04125,-118.32166,580926.6971,447689.0985,519082.7338
34.11502,-118.32167,762989.3451,627170.111,672126.1968
34.04097,-118.32167,349727.6664,244479.8092,217314.0998
34.11275,-118.32171,642606.7928,360589.2604,402747.3557
34.11444,-118.32172,1255634.138,897524.44,942629.7495
34.11686,-118.32176,458683.7369,318721.8031,450458.7919
34.11409,-118.32178,1948845.735,1694860.716,1930248.388
34.11396,-118.32178,1635982.016,1387964.148,1640122.092
34.11645,-118.3218,1636762.365,1389136.432,1640893.894
34.11341,-118.3218,956710.1921,809256.1464,830067.966
34.11424,-118.32181,1216072.039,943541.3213,1035682.567
34.11382,-118.32181,1321530.298,817777.9902,1152437.327
34.10526,-118.32181,952054.641,694408.5005,948088.4833
34.11843,-118.32183,3400463.45,3119591.921,3372382.023
34.11465,-118.32184,1509844.098,1375931.411,1373395.563
34.05248,-118.32185,657267.8032,400790.5392,664256.1422
34.11055,-118.32186,1508322.715,1374142.753,1371602.654
34.11871,-118.32187,809830.7092,549202.0572,816359.7238
34.11183,-118.32187,1255099.388,896511.5723,941648.4264
34.04788,-118.32189,1494713.699,1280720.499,1508879.069
34.10494,-118.32192,1811130.521,1599457.699,1805878.892
34.10828,-118.32193,462826.9693,352330.3273,366661.6091
34.03784,-118.32194,659666.6989,452622.6921,641033.5532
34.09236,-118.32197,637721.6512,501778.8875,575142.3516
34.10953,-118.32199,462826.9693,352330.3273,366661.6091
34.08281,-118.32201,642108.62,506026.7129,579505.4317
34.05223,-118.32201,3256796.097,2677845.454,3222857.292
34.10626,-118.32202,1634413.842,1385611.502,1638571.051
34.10849,-118.32204,955791.4215,808062.2703,828903.359
34.10712,-118.32204,1634413.842,1385611.502,1638571.051
34.04725,-118.32204,1034660.696,731514.6211,738706.8725
34.05793,-118.32206,1761021.804,1462025.289,1690635.417
34.10797,-118.32207,760703.3771,624803.282,669766.8735
34.05316,-118.32207,610907.2205,476033.6181,548576.724
34.00383,-118.32208,1496294.633,894062.2543,1488072.849
34.09276,-118.32209,1778532.645,1482826.185,1709140.904
34.05029,-118.32209,3242719.783,2658408.448,3208358.653
34.04166,-118.32213,1467116.744,1252795.588,1481345.338
34.11313,-118.32214,917453.722,744738.8436,819455.1136
34.04112,-118.32214,668343.3597,460215.96,649654.7186
34.11922,-118.32218,763445.4243,627642.687,672597.1553
34.06104,-118.32221,1580695.596,1355477.024,1574965.385
34.00029,-118.32224,286602.454,167412.6748,277006.1515
34.11544,-118.32228,953286.032,696144.5039,949332.5663
34.11127,-118.32229,462826.9693,352330.3273,366661.6091
34.05661,-118.32229,1549227.049,1323101.017,1543454.853
34.03106,-118.3224,1607229.626,1010605.786,1581905.278
34.03106,-118.32243,1607229.626,1010605.786,1581905.278
34.05812,-118.32248,373905.1374,239477.8509,351470.5194
34.08466,-118.32259,735882.487,520637.4645,716887.704
34.10721,-118.32261,3525468.941,3076464.542,3500961.263
34.09423,-118.32261,390903.0082,282156.2531,253226.8645
34.10613,-118.32263,1911506.293,1389226.079,1905519.859
